"ResponseID","ResponseSet","Name","ExternalDataReference","EmailAddress","IPAddress","Status","StartDate","EndDate","Finished","informedConsent","age","studyExit","sex","country","selectionAlcohol","negativeresponsSelectionAlcohol","informationAlcohol","Intention_intend","Intention2willing","Intention3expect","curBeh","Attitude_bad_good","Attitude_unpleasant_pleasant","Attitude_harmful_beneficial","Attitude_boring_interesting","Importancescale_unimportant_important","Importancescale_notessential_essential","Importancescale_notsignificant_significant","information","Injunctivenorm_importantpeople","Injunctivenorm_mostpeopleapprove","Descriptivenorm_closefriends","Descriptivenorm_peoplelikeme","Perceivedcontrol_forme","Perceivedcontrol_reallywantto","Perceivedcontrol_confident","information.1","Selfidentity_rarelythinkabout","SelfidentityRestrainedAlcohol","Selfidentity_kindofperson","Selfidentity_restrainedalcoholimportant","Selfidentity_doingbehaviorimportant","Selfidentity_importantpart","Selfidentity_seemyselfas","Selfidentity_seemyselffollowingthebehaviorguideline","Selfidentity_givingupalcoholdrinking","Selfidentity_restrainedalcoholdrinkingmeansmore","Selfidentity_wrongbehaviormeansmorethanjusttheact","Selfidentity_behaviormeansmoretantheactself","Selfidentity_concernedwithnotdoingthebehaviorenough","Selfidentity_concernedwithdoingtherightbehavior","Selfidentity_wouldfeelatalossgivingupwrongbehavior","information.2","Past_haveused","Past_howoften","VerificationWorkerID","Endscreen","Browser.Meta.Info.Browser","Browser.Meta.Info.Version","Browser.Meta.Info.Operating.System","Browser.Meta.Info.Screen.Resolution","Browser.Meta.Info.Flash.Version","Browser.Meta.Info.Java.Support","Browser.Meta.Info.User.Agent","LocationLatitude","LocationLongitude","LocationAccuracy","NA..2","id","selfIdentitySelected","selfIdentity","attitude","importance","attitudeImportance","perceivedNorms","pbc","intention","pastBehavior","currentBehavior"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56a7b963d279cb72e71e198e551e5ffe173c90639f853620fafd362f9d97058b","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","bfb42f685a191c972229d37c55202f13a3e02542eee91d98a3356bad42589a84","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","de89495aaf5fd284e92f4e27d65f2d38072d95586f753efef2c97e8d150d5466","18304acaa914021bc7efa885933b826e14863c9c86cfa869a04607220a101918","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,24,NA,1,1,1,NA,1,7,3,6,2,6,4,6,4,5,5,5,1,6,5,4,5,6,6,6,1,4,4,5,4,3,4,5,5,3,3,4,1,2,4,6,1,2,3,"7ace0040b7d23c16ab0ee12ef4b818dc0ef41bb783ae5e0259220c29a1a15b67","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","f376a4809dd4e47f0a5b8afbc760fa35857db7625f13223c62dd955f06b9412a","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","84da790febde85b1ae19552e569e6768c781317b80ab09999c2438944b425b04","08cd459778b4fc200ce032cf1ee06efa195b4e6c83d603dc5ab911faa95206e5","320bd02ab52f73581f1046c734387b5405b91524806798efe64a9c9cfb9a82f1","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_129",4.75,3.90909090909091,5,5,5,5,6,5.33333333333333,2.5,2
"38ba4109dd98a8d4814058d683cb0bdf7429a89a5f32605ad8fd98106836c8e9","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","b76bf01eaba6e0f2ba582cb5b0c410b04db1baf1d371d08fa63ae5489f382538","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","bc8ad484847f13d4ff2e9893a55713c579e02a02d3fa24aa11ba93ca2a5f31b0","f6edf80af7b2aa6c0e438181a526d291bb527ebedbb68f09511a24b35550bb01","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,25,NA,1,1,1,NA,1,4,2,4,7,3,4,3,2,3,2,2,1,4,3,2,5,5,7,7,1,6,1,6,3,5,4,6,6,5,5,5,0,6,6,5,1,1,2,"d29c0ba7a6c0f05d4bca2b9bafa11d5b2f7c3c8fc1858426b1b443458be36d3f","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","11e3425df825ee5a95902ce1a89a8e09dd9da5f281b318383fbd01a17ecf956b","23b1c042579e51a564020688c5237c805a73e2b4fc8fdc44671ee8000c03c97e","c314a86e3abecb7b0559a1d2bf0224a44fbc152e0017b0abdd77c4d01f26f2db","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","2449e3eb4afa4143097680f8ab9a7cc3d1f9f5b4815c25aacdad7f16eea2b703","e4222890bb4695a4555f5d5760b9dc47c3033e976ace2a5b9f23548cfe56e8d4","caa2afbdf1489bd3f94924cf7df5b3fc77c5198eb0c961b17b18792657d85b8a","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_130",6,5,3,2.33333333333333,2.71428571428571,3.5,6.33333333333333,3.33333333333333,1.5,7
"27f9385ee4f4059a3dec015e1d6406a2d2326c56bcd3c1b6c633532ceb960b99","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","9c48cc564b0a5e02e26bbd8b8018d92c1a1a70f13949169a93533350490ef54a","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","b0a343b093b99755825b017aad6697cb51b7ff73d9d1349ec3612b62786f91bf","7fc76fc56b97f0d80236e56421926347a7e8b942a55c112fb3527d5735447b70","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,20,NA,2,1,1,NA,1,7,7,7,7,7,7,7,7,7,7,7,1,5,7,2,3,7,7,7,1,5,7,7,4,4,6,7,7,6,4,4,0,7,7,7,1,7,1,"30d52bdbdfec5b7f8e8fe3b1ed744f0bacf7ffc414ca04a5a5ed600488bfacdc","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","869e20a4c64633c1984d7b5c0487058ab784079b97e9db17f12a46738dbbd227","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","84da790febde85b1ae19552e569e6768c781317b80ab09999c2438944b425b04","a5082c4d6702ec24635b2650a29d6cc908cea3349901cbf2da06da02ba262841","4a5b57320f49906fa8197850a2edf416b3123d2a05f697f5066f65cf5fd0ab52","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_131",7,5.54545454545455,7,7,7,4.25,7,7,4,7
"c9344c2c5ec91cde97ddfc3f6f07739fa5a322e6b3436566c253d372eec071fc","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","51f17303064c0ee65ef9a63e051b333cfed02c7a1947ef71e9994bf07e6386bd","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","fc652dfb4c99fd84ad08b833d7ee4a731ffb2500bbeb416d163d361b4f3bc27b","d8644f624a13980adc60fd4e57dc3cb4c1920327418201b3a4e2db9d61fae9ac","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,21,NA,2,1,1,NA,1,6,3,3,3,6,6,6,6,7,7,6,1,7,7,7,6,6,6,6,1,3,5,5,3,3,2,6,5,4,5,5,2,3,6,3,1,6,6,"55d984dee2ef67bbfd87a86e7b5c3908f93f1f225ea4959e19439decc2a3f3ca","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","065238c2519372d77f700dc21b31675cbb874bbcf094f55af987a69c2ac2aee3","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","147c2339dd3baf66f35fc9c83b99acfa80e8a3fbb9cdc721c7905d12faf247b6","e17c2d86845780baadda4696f2bf4e0da2598ff052e9209a1a8ececef7da6f09","51916553cac5678ef124c7bb029d23031aacc09a55d27f69c3a4c067c40bd33f","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_132",5.5,3.90909090909091,6,6.66666666666667,6.28571428571429,6.75,6,4,6,3
"3eb2f9321766cd6886ad379b3869e16bc713b2815cf9069441057fcf59e21434","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","6ab7959095095e80777c3d63e48043a3fbcbf36a79bbef54569ac6a84ff59bc0","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","bc295cf4c4c20f9a417f013c88fff16356f2701be7993b6a2c334dcc03638a19","cdb433caa293d867ad5d2488de814ec25c8a06dc4472a293dc144e779dfe6555","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,22,NA,1,1,1,NA,1,5,4,4,5,4,4,3,5,5,4,4,1,5,5,5,NA,4,5,4,1,3,3,5,5,4,2,4,5,2,3,4,2,5,5,3,1,5,4,"411de5adcc684e14c5eb5d20ab6f90921e6a882153927d152c9c8ddaffd9db50","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","16b12d5ff730da880f61d3f27c3f83d72bfaaeb0e14adb4ad20c0d13a3f3e19f","7cb542be836b93bd9f3d48bd8bd9f72f209fdfeab78ff049f1cbb6abedb02204","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","4f318d8518fce67ee044c80080b55cdd7490e148b5edba9dba386232432d51e1","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","68192ab6c22ab3159765074c04d1f25d7b17ba918514af2c73504054e3c763aa","eb18ced1f1a444246d9cb1039963201689ba4a44255fb9f5d066f1b3f14babab","65329c082bb8c7f340a8bf8cc2d01898c80b445d9fee3e13158362cd8cfd4989","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_133",4.75,3.81818181818182,4,4.33333333333333,4.14285714285714,5,4.33333333333333,4.33333333333333,4.5,5
"6a354e2f0647d6fdb95f38b6d5db8c0ea214375242a0d01b7ff768081475d947","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","b94ee491a8d3096fabba94e1bdcaa2323b0e17cc005c42572fe2944c3cdb357c","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","ea75b1011c49adb6d14adac3fe81da2847ff4a99350c8c62527dc4333cba2f2c","6012e9cc52673efad33548b841bc499b8843dfdc39bc2f7295de04953fe116b3","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,23,NA,2,1,1,NA,1,6,6,6,2,7,7,5,7,5,2,5,1,6,7,3,6,6,7,7,1,4,4,6,4,2,5,5,6,3,4,4,2,3,2,6,1,5,5,"60a49e47afa395dbddbbd9e13854418e77383dfccca239ff9f8e03abfd975cee","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","9c391c14b575efd0f99bcabf9635eaba75fa9b7c78aa0782aa328e7727dce6c8","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","b31af91431434c02dcc5f7ad580a38d4a083dcaa5542472f2a9ef818dce4f73e","b311c95690b313c449e073e95fc720f40dc962a317ac36e937acb264756d9df2","5d68265e6141b17c9c9421478ab2fc177d2cda6422cb46a2001957518b73de71","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_134",4.75,4.09090909090909,6.5,4,5.42857142857143,5.5,6.66666666666667,6,5,2
"5e4bcc1453a2185ca0a6e24d83e528091289ddef090f32568781e51ba501ae85","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","87a042277071c7a8cef746010a79b17e35fb0e5d0951c7ed6a657a154fc320aa","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","d522cd29caa2d4693948581e81f0dd0ecfaf0affaf10fade0eb57add6346b680","e2d6075d8b68847f2b0462122ee49cac97370e9b51cb83e7dcfa0cb3b28a39ba","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,23,NA,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","cd2bad37f662b351e3763a667ccb7ac36dcd84dead4660efffb54be149a81b8b","2db6dddf8e099d89cb6b5014f6390b381f4ebe6412a2875d5261e8597a148877","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"f4119884c0974d15dea0f741e0dd52a47f2cd484850f434ba8b0267e45fc3f1c","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","304789082766c9b07dcb84c7f1a652e9800a032e9c0dea418726e2426e1873f0","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","ffa6396ad4208cb1a535dae246b45643b9cca5cd77cac054147b081ef1dc05e8","1be9ad52decf25d056f2db1c19be7553dc7e378aae9ba7b4b7f25d76bb642635","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,20,NA,1,1,1,NA,1,1,5,5,2,6,6,5,2,4,4,4,1,NA,3.9999,6,6,7,7,7,1,2,2,6,4,4,6,4,6,6,6,4,1,6,5,4,1,6,6,"99e66ac691559fae39be2005412fdaab787fe03eaf520426069518db2f13f744","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","aac5a5ae4da4b2ea777fbae82167277ca26193aca34781d4017c27bbc2d70b89","c314a86e3abecb7b0559a1d2bf0224a44fbc152e0017b0abdd77c4d01f26f2db","74503fcc81bf852878003f29f7aa1d5ad0e31dba341bb20c0a6fb46e7f91e1e2","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","97ea93fe9bcdf654a0a9aa5b8bfa18d9e4cd5c33aa1b1d17640e852b3339a423","978c04a1a2de7d5c44815c68b485ddf146672e47d811f11b2da77b32d889eae2","e1b513a6059edbe858afc102193de8b7ba8c2830c5b90f51f163740af9ca94da","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_136",5.25,4.36363636363636,4.75,4,4.42857142857143,5.3333,7,3.66666666666667,6,2
"5121fbf706c2ed77c14449e8cfa449741faee857b621f60786ce03388bcaae4c","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","f5d31975847e10e16c9fb5d73efdf5b2fd1e34ddf0a65a73bdc3cf643613303e","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","3fc804bc5ccc03c603c8c142f4ef4166a4bd00f1d464bde2f1a95e2e56e33ce4","6754ee229902f8a80d2d8a1ecc7996b3d5c3990c13a2dde905bde79db271217f","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,26,NA,1,1,1,NA,1,5,6,5,3,5,4,2,2,2,1,1,1,5,5,3,6,5,3,6,1,3,3,5,1,3,6,5,5,5,2,3,2,3,3,6,1,2,3,"177af66ab6947ad61732ae649841d8d5b82c4164c622f42fcbc79c06ee543bf1","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","065238c2519372d77f700dc21b31675cbb874bbcf094f55af987a69c2ac2aee3","c314a86e3abecb7b0559a1d2bf0224a44fbc152e0017b0abdd77c4d01f26f2db","9157a2e3fc89e1a6a991e7358b68c8b1199225f1b3841ecc9c3322ebe18b9101","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","eee945ccd5cf49d42244390f3a1f79d138a8a0d59d29a9c276db8ed4e847e7d3","3f8dadc06722b1bf83aea0f9d8aae00e76fce8960a777411318cfec739fc47f8","c0c2096a15f553fbd15953bbbc559de11fc9877adcb24fa51d64a11cd0fd5a0c","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_137",4.5,4,3.25,1.33333333333333,2.42857142857143,4.75,4.66666666666667,5.33333333333333,2.5,3
"9b7342c96a253b50aa5bd4cc4c58a2bfbd609c8fe308fd82d8c6195565270224","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","d53a47509adecdc9fc00b87738cc54c89e9ee21e1df77d69bd91bcc4dfbc97a2","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","b6294f0c301c8ad7c336ac4d8ae41574a342f989dc289981bdba37ce29199d67","b567eedc0a2a1c72bafe018816eaeb751373ec9c959caa9ca4a8d3923ce1ebe0","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,24,NA,2,1,1,NA,1,4,6,6,3,5,5,5,4,5,4,4,1,6,6,6,6,7,4,4,1,5,4,6,3,4,2,6,5,2,4,5,3,3,4,4,1,6,2,"8048cd362077ad1d0c4cac8db1b069b510852b907b9478758719450c41404eb7","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","fc8de780a7d9afa4e928f5a9c125e39f5c44b7ae00873402b8330d72dc4f55f9","9c391c14b575efd0f99bcabf9635eaba75fa9b7c78aa0782aa328e7727dce6c8","f376a4809dd4e47f0a5b8afbc760fa35857db7625f13223c62dd955f06b9412a","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","eb37becfebf656fe9b69b9cfe9f6da3a8a2cf75539bc07728c5e87913705f867","9b3cbe4b3c23b1f0280a50fc372d841b22c5d110ecc44b96d04295009c6f422f","114657003964e3737ed49dc7dd00dbf2eb66284d0c155a2415b04f6e26d5db37","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_138",5.25,4.27272727272727,4.75,4.33333333333333,4.57142857142857,6,5,5.33333333333333,4,3
"979efae63de40401f092de7fc648ad7105286181e4958bc1066906b2ad7f9716","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","1d946ed7b7ce4a008bd1d9de9317ce6910cda0182cdc3c0a3629732651a6408b","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","afe1bec0443d7ae7fa3e6d8f17a41d324f70b18e96611e297b3fd749ca70db18","17022c9024a6cb3c08d97d9bc33d6feba5db03fe7d5d4932d3ea4efeca4b60f7","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,26,NA,1,1,1,NA,1,3,3,3,3,4,3,3,4,4,1,7,1,5,5,6,6,7,7,7,1,6,2,6,4,3,2,7,6,1,7,7,2,2,3,7,1,3,2,"123a75f2c40b0366eb25e1d8873f47511660a42d4424b0f089c3f8daa301da99","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","e82a28f186c987d4b885ac04ee44f0c947371c2fc688fc454467eef053a2681e","e27fb5164dc3e1afdfd6ae0d9b6c27e66973d2d2bf148ba9044627b52c5be7f2","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","653f09861aacb6e5a841edd0aa069de1ce6d0bc6c3c6ac5f463e80e9ebf0bb2a","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","794cb2057752434e053963d64aa2828c09c9c540002395e234d29897fc32f87c","ad1101a516eed8282a27802a3007d160f9789297478970b0c8b40d54b2df7747","0eb8404c5749e46c18dca907dccbd0b2735b8a615c50a96eaa7cdbc66055c6bc","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_139",5.5,4.63636363636364,3.5,4,3.71428571428571,5.5,7,3,2.5,3
